time temperature C O Mg Si CO C2 O2 C_{grain} Si_{grain}
1.860816e+07 2.416574e+03 1.257085e+50 4.372761e+51 1.361909e+51 2.469380e+51 6.052741e+49 3.634851e+41 1.217464e+52 2.891509e+51 0.000000e+00 
1.861076e+07 2.416310e+03 1.252822e+50 4.372761e+51 1.361909e+51 2.469380e+51 6.052741e+49 3.610683e+41 1.217464e+52 2.891935e+51 0.000000e+00 
1.861318e+07 2.416065e+03 1.248103e+50 4.372761e+51 1.361909e+51 2.469380e+51 6.052741e+49 3.588219e+41 1.217464e+52 2.892407e+51 0.000000e+00 
1.861577e+07 2.415802e+03 1.244586e+50 4.372761e+51 1.361909e+51 2.469380e+51 6.052741e+49 3.564385e+41 1.217464e+52 2.892759e+51 0.000000e+00 
1.861811e+07 2.415564e+03 1.240886e+50 4.372761e+51 1.361909e+51 2.469380e+51 6.052741e+49 3.542905e+41 1.217464e+52 2.893129e+51 0.000000e+00 
1.862149e+07 2.415222e+03 1.235287e+50 4.372760e+51 1.361909e+51 2.469380e+51 6.052741e+49 3.511663e+41 1.217464e+52 2.893688e+51 0.000000e+00 
1.862463e+07 2.414903e+03 1.230348e+50 4.372760e+51 1.361909e+51 2.469380e+51 6.052741e+49 3.483069e+41 1.217464e+52 2.894182e+51 0.000000e+00 
1.862758e+07 2.414603e+03 1.225816e+50 4.372760e+51 1.361909e+51 2.469380e+51 6.052741e+49 3.456342e+41 1.217464e+52 2.894636e+51 0.000000e+00 
1.863055e+07 2.414302e+03 1.221054e+50 4.372760e+51 1.361909e+51 2.469380e+51 6.052741e+49 3.429861e+41 1.217464e+52 2.895112e+51 0.000000e+00 
1.863325e+07 2.414027e+03 1.216803e+50 4.372760e+51 1.361909e+51 2.469380e+51 6.052742e+49 3.406059e+41 1.217464e+52 2.895537e+51 0.000000e+00 
1.863598e+07 2.413749e+03 1.212436e+50 4.372759e+51 1.361909e+51 2.469380e+51 6.052742e+49 3.382074e+41 1.217464e+52 2.895974e+51 0.000000e+00 
1.863863e+07 2.413480e+03 1.208253e+50 4.372759e+51 1.361909e+51 2.469380e+51 6.052742e+49 3.358729e+41 1.217464e+52 2.896392e+51 0.000000e+00 
1.864198e+07 2.413139e+03 1.203027e+50 4.372759e+51 1.361909e+51 2.469380e+51 6.052742e+49 3.329359e+41 1.217464e+52 2.896914e+51 0.000000e+00 
1.864434e+07 2.412899e+03 1.199060e+50 4.372759e+51 1.361909e+51 2.469380e+51 6.052742e+49 3.309133e+41 1.217464e+52 2.897311e+51 0.000000e+00 
1.864654e+07 2.412675e+03 1.195884e+50 4.372759e+51 1.361909e+51 2.469380e+51 6.052742e+49 3.290338e+41 1.217464e+52 2.897629e+51 0.000000e+00 
1.864933e+07 2.412390e+03 1.191035e+50 4.372759e+51 1.361909e+51 2.469380e+51 6.052742e+49 3.266160e+41 1.217464e+52 2.898114e+51 0.000000e+00 
1.865195e+07 2.412123e+03 1.187424e+50 4.372758e+51 1.361909e+51 2.469380e+51 6.052742e+49 3.243965e+41 1.217464e+52 2.898475e+51 0.000000e+00 
1.865405e+07 2.411909e+03 1.184148e+50 4.372758e+51 1.361909e+51 2.469380e+51 6.052742e+49 3.226404e+41 1.217464e+52 2.898802e+51 0.000000e+00 
1.865683e+07 2.411626e+03 1.179846e+50 4.372758e+51 1.361909e+51 2.469380e+51 6.052742e+49 3.202766e+41 1.217464e+52 2.899233e+51 0.000000e+00 
1.865951e+07 2.411352e+03 1.175732e+50 4.372758e+51 1.361909e+51 2.469380e+51 6.052742e+49 3.180390e+41 1.217464e+52 2.899644e+51 0.000000e+00 
1.866210e+07 2.411088e+03 1.171677e+50 4.372758e+51 1.361909e+51 2.469380e+51 6.052742e+49 3.158762e+41 1.217464e+52 2.900049e+51 0.000000e+00 
1.866511e+07 2.410780e+03 1.166974e+50 4.372758e+51 1.361909e+51 2.469380e+51 6.052743e+49 3.133681e+41 1.217464e+52 2.900520e+51 0.000000e+00 
1.866778e+07 2.410507e+03 1.162301e+50 4.372757e+51 1.361909e+51 2.469380e+51 6.052743e+49 3.111888e+41 1.217464e+52 2.900987e+51 0.000000e+00 
1.867135e+07 2.410142e+03 1.157590e+50 4.372757e+51 1.361909e+51 2.469380e+51 6.052743e+49 3.082783e+41 1.217464e+52 2.901458e+51 0.000000e+00 
1.867413e+07 2.409857e+03 1.153243e+50 4.372757e+51 1.361909e+51 2.469380e+51 6.052743e+49 3.060289e+41 1.217464e+52 2.901893e+51 0.000000e+00 
1.867618e+07 2.409648e+03 1.150045e+50 4.372757e+51 1.361909e+51 2.469380e+51 6.052743e+49 3.044153e+41 1.217464e+52 2.902213e+51 0.000000e+00 
1.867903e+07 2.409356e+03 1.145680e+50 4.372757e+51 1.361909e+51 2.469380e+51 6.052743e+49 3.021223e+41 1.217464e+52 2.902649e+51 0.000000e+00 
1.868241e+07 2.409010e+03 1.140781e+50 4.372756e+51 1.361909e+51 2.469380e+51 6.052743e+49 2.994192e+41 1.217464e+52 2.903139e+51 0.000000e+00 
1.868614e+07 2.408628e+03 1.135026e+50 4.372756e+51 1.361909e+51 2.469380e+51 6.052743e+49 2.964349e+41 1.217464e+52 2.903715e+51 0.000000e+00 
1.868944e+07 2.408288e+03 1.130037e+50 4.372756e+51 1.361909e+51 2.469380e+51 6.052743e+49 2.938796e+41 1.217464e+52 2.904213e+51 0.000000e+00 
1.869206e+07 2.408019e+03 1.125681e+50 4.372756e+51 1.361909e+51 2.469380e+51 6.052743e+49 2.918968e+41 1.217464e+52 2.904649e+51 0.000000e+00 
1.869549e+07 2.407668e+03 1.121206e+50 4.372756e+51 1.361909e+51 2.469380e+51 6.052743e+49 2.892293e+41 1.217464e+52 2.905097e+51 0.000000e+00 
1.869847e+07 2.407360e+03 1.116581e+50 4.372755e+51 1.361909e+51 2.469380e+51 6.052744e+49 2.869353e+41 1.217464e+52 2.905559e+51 0.000000e+00 
1.870202e+07 2.406995e+03 1.111210e+50 4.372755e+51 1.361909e+51 2.469380e+51 6.052744e+49 2.842042e+41 1.217464e+52 2.906096e+51 0.000000e+00 
1.870508e+07 2.406680e+03 1.106472e+50 4.372755e+51 1.361909e+51 2.469380e+51 6.052744e+49 2.819535e+41 1.217464e+52 2.906570e+51 0.000000e+00 
1.870839e+07 2.406339e+03 1.101897e+50 4.372755e+51 1.361909e+51 2.469380e+51 6.052744e+49 2.794659e+41 1.217464e+52 2.907027e+51 0.000000e+00 
1.871213e+07 2.405954e+03 1.096591e+50 4.372755e+51 1.361909e+51 2.469380e+51 6.052744e+49 2.767010e+41 1.217464e+52 2.907558e+51 0.000000e+00 
1.871548e+07 2.405608e+03 1.091761e+50 4.372754e+51 1.361909e+51 2.469380e+51 6.052744e+49 2.742321e+41 1.217465e+52 2.908041e+51 0.000000e+00 
1.871859e+07 2.405287e+03 1.086934e+50 4.372754e+51 1.361909e+51 2.469380e+51 6.052744e+49 2.719404e+41 1.217465e+52 2.908524e+51 0.000000e+00 
1.872194e+07 2.404941e+03 1.082239e+50 4.372754e+51 1.361909e+51 2.469380e+51 6.052744e+49 2.695377e+41 1.217465e+52 2.908993e+51 0.000000e+00 
1.872471e+07 2.404654e+03 1.077344e+50 4.372754e+51 1.361909e+51 2.469380e+51 6.052744e+49 2.675633e+41 1.217465e+52 2.909483e+51 0.000000e+00 
1.872763e+07 2.404352e+03 1.074147e+50 4.372754e+51 1.361909e+51 2.469380e+51 6.052744e+49 2.654878e+41 1.217465e+52 2.909802e+51 0.000000e+00 
1.873097e+07 2.404006e+03 1.069286e+50 4.372753e+51 1.361909e+51 2.469380e+51 6.052744e+49 2.630910e+41 1.217465e+52 2.910289e+51 0.000000e+00 
1.873388e+07 2.403704e+03 1.065156e+50 4.372753e+51 1.361909e+51 2.469380e+51 6.052745e+49 2.610557e+41 1.217465e+52 2.910702e+51 0.000000e+00 
1.873749e+07 2.403330e+03 1.059325e+50 4.372753e+51 1.361909e+51 2.469380e+51 6.052745e+49 2.585128e+41 1.217465e+52 2.911285e+51 0.000000e+00 
1.874102e+07 2.402963e+03 1.054823e+50 4.372753e+51 1.361909e+51 2.469380e+51 6.052745e+49 2.560751e+41 1.217465e+52 2.911735e+51 9.910579e+26 
1.874397e+07 2.402657e+03 1.050765e+50 4.372753e+51 1.361909e+51 2.469380e+51 6.052745e+49 2.540411e+41 1.217465e+52 2.912141e+51 4.403924e+28 
1.874675e+07 2.402367e+03 1.046736e+50 4.372752e+51 1.361909e+51 2.469380e+51 6.052745e+49 2.521584e+41 1.217465e+52 2.912544e+51 6.976963e+29 
1.875008e+07 2.402022e+03 1.042053e+50 4.372752e+51 1.361909e+51 2.469380e+51 6.052745e+49 2.498676e+41 1.217465e+52 2.913012e+51 9.820541e+30 
1.875271e+07 2.401747e+03 1.038192e+50 4.372752e+51 1.361909e+51 2.469380e+51 6.052745e+49 2.481323e+41 1.217465e+52 2.913398e+51 1.100314e+32 
1.875633e+07 2.401370e+03 1.032323e+50 4.372752e+51 1.361909e+51 2.469380e+51 6.052745e+49 2.456851e+41 1.217465e+52 2.913985e+51 3.048974e+33 
1.875989e+07 2.400998e+03 1.027875e+50 4.372752e+51 1.361909e+51 2.469380e+51 6.052745e+49 2.433045e+41 1.217465e+52 2.914430e+51 7.363736e+34 
1.876264e+07 2.400711e+03 1.024270e+50 4.372751e+51 1.361909e+51 2.469380e+51 6.052745e+49 2.415195e+41 1.217465e+52 2.914790e+51 8.242360e+35 
1.876579e+07 2.400382e+03 1.019873e+50 4.372751e+51 1.361909e+51 2.469380e+51 6.052745e+49 2.394410e+41 1.217465e+52 2.915230e+51 1.269269e+37 
1.876964e+07 2.399979e+03 1.014676e+50 4.372751e+51 1.361909e+51 2.469380e+51 6.052745e+49 2.369275e+41 1.217465e+52 2.915750e+51 3.351788e+38 
1.877348e+07 2.399576e+03 1.009324e+50 4.372751e+51 1.361909e+51 2.469380e+51 6.052746e+49 2.344598e+41 1.217465e+52 2.916285e+51 8.482365e+39 
1.877580e+07 2.399333e+03 1.005934e+50 4.372751e+51 1.361909e+51 2.469380e+51 6.052746e+49 2.330246e+41 1.217465e+52 2.916624e+51 5.771871e+40 
1.877934e+07 2.398962e+03 1.001293e+50 4.372750e+51 1.361909e+51 2.469380e+51 6.052746e+49 2.307543e+41 1.217465e+52 2.917088e+51 1.578449e+42 
1.878240e+07 2.398640e+03 9.971663e+49 4.372750e+51 1.361909e+51 2.469380e+51 6.052746e+49 2.288413e+41 1.217465e+52 2.917501e+51 2.110053e+43 
1.878577e+07 2.398286e+03 9.925561e+49 4.372749e+51 1.361909e+51 2.469380e+51 6.052746e+49 2.266929e+41 1.217465e+52 2.917962e+51 3.211404e+44 
1.878815e+07 2.398035e+03 9.893090e+49 4.372741e+51 1.361905e+51 2.469378e+51 6.052746e+49 2.252443e+41 1.217465e+52 2.918286e+51 2.151340e+45 
1.879036e+07 2.397802e+03 9.861755e+49 4.372700e+51 1.361885e+51 2.469368e+51 6.052746e+49 2.238662e+41 1.217465e+52 2.918600e+51 1.231244e+46 
1.879263e+07 2.397563e+03 9.831230e+49 4.372461e+51 1.361765e+51 2.469308e+51 6.052746e+49 2.225068e+41 1.217465e+52 2.918905e+51 7.222862e+46 
1.879475e+07 2.397340e+03 9.798429e+49 4.371294e+51 1.361182e+51 2.469017e+51 6.052746e+49 2.212482e+41 1.217465e+52 2.919233e+51 3.639061e+47 
1.879780e+07 2.397017e+03 9.760642e+49 4.362399e+51 1.356734e+51 2.466793e+51 6.052746e+49 2.195782e+41 1.217465e+52 2.919611e+51 2.587667e+48 
1.880106e+07 2.396673e+03 9.717462e+49 4.339331e+51 1.345200e+51 2.461026e+51 6.052746e+49 2.184191e+41 1.217465e+52 2.920043e+51 8.354549e+48 
1.880273e+07 2.396496e+03 9.693744e+49 4.326680e+51 1.338875e+51 2.457863e+51 6.052746e+49 2.179777e+41 1.217465e+52 2.920280e+51 1.151710e+49 
1.880310e+07 2.396457e+03 9.690061e+49 4.323521e+51 1.337296e+51 2.457074e+51 6.052746e+49 2.179042e+41 1.217465e+52 2.920317e+51 1.230695e+49 
1.880350e+07 2.396415e+03 9.683562e+49 4.320079e+51 1.335575e+51 2.456213e+51 6.052746e+49 2.178273e+41 1.217465e+52 2.920382e+51 1.316737e+49 
1.880391e+07 2.396371e+03 9.679889e+49 4.316498e+51 1.333784e+51 2.455318e+51 6.052746e+49 2.177494e+41 1.217465e+52 2.920418e+51 1.406270e+49 
1.880434e+07 2.396325e+03 9.673889e+49 4.312775e+51 1.331923e+51 2.454387e+51 6.052746e+49 2.176695e+41 1.217465e+52 2.920478e+51 1.499344e+49 
1.880482e+07 2.396274e+03 9.666969e+49 4.308663e+51 1.329867e+51 2.453359e+51 6.052746e+49 2.175713e+41 1.217465e+52 2.920547e+51 1.602149e+49 
1.880532e+07 2.396221e+03 9.659024e+49 4.304375e+51 1.327723e+51 2.452287e+51 6.052746e+49 2.174857e+41 1.217465e+52 2.920627e+51 1.709342e+49 
1.880582e+07 2.396169e+03 9.649679e+49 4.300126e+51 1.325598e+51 2.451225e+51 6.052746e+49 2.173954e+41 1.217465e+52 2.920720e+51 1.815558e+49 
1.880639e+07 2.396109e+03 9.645186e+49 4.295291e+51 1.323181e+51 2.450016e+51 6.052746e+49 2.172891e+41 1.217465e+52 2.920765e+51 1.936448e+49 
1.880697e+07 2.396047e+03 9.638795e+49 4.290298e+51 1.320684e+51 2.448768e+51 6.052746e+49 2.171921e+41 1.217465e+52 2.920829e+51 2.061275e+49 
1.880758e+07 2.395983e+03 9.626709e+49 4.285107e+51 1.318089e+51 2.447470e+51 6.052746e+49 2.170818e+41 1.217465e+52 2.920950e+51 2.191036e+49 
1.880820e+07 2.395916e+03 9.621702e+49 4.279789e+51 1.315429e+51 2.446140e+51 6.052746e+49 2.169740e+41 1.217465e+52 2.921000e+51 2.324000e+49 
1.880892e+07 2.395840e+03 9.610759e+49 4.273679e+51 1.312375e+51 2.444613e+51 6.052746e+49 2.168476e+41 1.217465e+52 2.921110e+51 2.476729e+49 
1.880986e+07 2.395741e+03 9.598286e+49 4.265766e+51 1.308418e+51 2.442635e+51 6.052746e+49 2.166790e+41 1.217465e+52 2.921234e+51 2.674558e+49 
1.881063e+07 2.395659e+03 9.589830e+49 4.259206e+51 1.305138e+51 2.440995e+51 6.052746e+49 2.165549e+41 1.217465e+52 2.921319e+51 2.838549e+49 
1.881132e+07 2.395586e+03 9.579550e+49 4.253389e+51 1.302230e+51 2.439541e+51 6.052746e+49 2.164412e+41 1.217465e+52 2.921422e+51 2.983980e+49 
1.881201e+07 2.395512e+03 9.569654e+49 4.247595e+51 1.299333e+51 2.438092e+51 6.052746e+49 2.163282e+41 1.217465e+52 2.921521e+51 3.128831e+49 
1.881273e+07 2.395437e+03 9.561067e+49 4.241582e+51 1.296326e+51 2.436589e+51 6.052746e+49 2.161972e+41 1.217465e+52 2.921606e+51 3.279157e+49 
1.881365e+07 2.395338e+03 9.541582e+49 4.233791e+51 1.292431e+51 2.434641e+51 6.052746e+49 2.160269e+41 1.217465e+52 2.921801e+51 3.473938e+49 
1.881530e+07 2.395164e+03 9.526422e+49 4.220088e+51 1.285580e+51 2.431216e+51 6.052747e+49 2.157222e+41 1.217465e+52 2.921953e+51 3.816495e+49 
1.881633e+07 2.395054e+03 9.514147e+49 4.211465e+51 1.281268e+51 2.429060e+51 6.052747e+49 2.155618e+41 1.217465e+52 2.922076e+51 4.032088e+49 
1.881718e+07 2.394963e+03 9.499987e+49 4.204385e+51 1.277728e+51 2.427290e+51 6.052747e+49 2.154208e+41 1.217465e+52 2.922217e+51 4.209085e+49 
1.881860e+07 2.394812e+03 9.483904e+49 4.192680e+51 1.271876e+51 2.424364e+51 6.052747e+49 2.151361e+41 1.217465e+52 2.922378e+51 4.501695e+49 
1.882014e+07 2.394649e+03 9.463203e+49 4.179998e+51 1.265535e+51 2.421193e+51 6.052747e+49 2.148487e+41 1.217465e+52 2.922585e+51 4.818742e+49 
1.882153e+07 2.394500e+03 9.445157e+49 4.168559e+51 1.259815e+51 2.418333e+51 6.052747e+49 2.145880e+41 1.217465e+52 2.922766e+51 5.104713e+49 
1.882274e+07 2.394371e+03 9.426722e+49 4.158647e+51 1.254859e+51 2.415855e+51 6.052747e+49 2.144030e+41 1.217465e+52 2.922950e+51 5.352520e+49 
1.882489e+07 2.394142e+03 9.400048e+49 4.139170e+51 1.245121e+51 2.410986e+51 6.052747e+49 2.140471e+41 1.217465e+52 2.923217e+51 5.839428e+49 
1.882717e+07 2.393900e+03 9.369240e+49 4.118735e+51 1.234903e+51 2.405877e+51 6.052747e+49 2.137411e+41 1.217465e+52 2.923525e+51 6.350321e+49 
1.882958e+07 2.393642e+03 9.337249e+49 4.098680e+51 1.224876e+51 2.400864e+51 6.052747e+49 2.133852e+41 1.217465e+52 2.923845e+51 6.851681e+49 
1.883205e+07 2.393378e+03 9.305149e+49 4.079032e+51 1.215052e+51 2.395952e+51 6.052747e+49 2.129612e+41 1.217465e+52 2.924166e+51 7.342886e+49 
1.883501e+07 2.393061e+03 9.265651e+49 4.055566e+51 1.203319e+51 2.390085e+51 6.052747e+49 2.123983e+41 1.217465e+52 2.924561e+51 7.929535e+49 
1.883737e+07 2.392809e+03 9.236096e+49 4.037087e+51 1.194080e+51 2.385466e+51 6.052747e+49 2.120094e+41 1.217465e+52 2.924856e+51 8.391498e+49 
1.883964e+07 2.392565e+03 9.202535e+49 4.019345e+51 1.185209e+51 2.381030e+51 6.052747e+49 2.116003e+41 1.217465e+52 2.925192e+51 8.835038e+49 
1.884277e+07 2.392230e+03 9.165058e+49 3.995443e+51 1.173258e+51 2.375055e+51 6.052747e+49 2.109939e+41 1.217465e+52 2.925567e+51 9.432587e+49 
1.884548e+07 2.391939e+03 9.127158e+49 3.975271e+51 1.163171e+51 2.370012e+51 6.052747e+49 2.104488e+41 1.217465e+52 2.925946e+51 9.936900e+49 
1.884890e+07 2.391572e+03 9.086696e+49 3.950575e+51 1.150824e+51 2.363838e+51 6.052747e+49 2.097419e+41 1.217465e+52 2.926350e+51 1.055429e+50 
1.885193e+07 2.391245e+03 9.048807e+49 3.929204e+51 1.140138e+51 2.358495e+51 6.052747e+49 2.090925e+41 1.217465e+52 2.926729e+51 1.108855e+50 
1.885483e+07 2.390932e+03 9.010659e+49 3.907951e+51 1.129512e+51 2.353182e+51 6.052747e+49 2.084721e+41 1.217465e+52 2.927111e+51 1.161987e+50 
1.885804e+07 2.390587e+03 8.969962e+49 3.884182e+51 1.117628e+51 2.347240e+51 6.052747e+49 2.078151e+41 1.217465e+52 2.927517e+51 1.221409e+50 
1.886089e+07 2.390279e+03 8.933073e+49 3.863172e+51 1.107123e+51 2.341987e+51 6.052747e+49 2.072706e+41 1.217465e+52 2.927886e+51 1.273935e+50 
1.886345e+07 2.390002e+03 8.899975e+49 3.844389e+51 1.097731e+51 2.337291e+51 6.052747e+49 2.067620e+41 1.217465e+52 2.928217e+51 1.320892e+50 
1.886548e+07 2.389782e+03 8.872630e+49 3.829681e+51 1.090377e+51 2.333614e+51 6.052748e+49 2.063772e+41 1.217465e+52 2.928491e+51 1.357661e+50 
1.886798e+07 2.389512e+03 8.838764e+49 3.811038e+51 1.081056e+51 2.328954e+51 6.052748e+49 2.058804e+41 1.217465e+52 2.928829e+51 1.404268e+50 
1.886995e+07 2.389298e+03 8.812470e+49 3.793408e+51 1.072241e+51 2.324546e+51 6.052748e+49 2.055990e+41 1.217465e+52 2.929092e+51 1.448343e+50 
1.887175e+07 2.389102e+03 8.794428e+49 3.780590e+51 1.065832e+51 2.321342e+51 6.052748e+49 2.053075e+41 1.217465e+52 2.929273e+51 1.480388e+50 
1.887373e+07 2.388888e+03 8.767678e+49 3.766576e+51 1.058825e+51 2.317838e+51 6.052748e+49 2.049487e+41 1.217465e+52 2.929540e+51 1.515422e+50 
1.887591e+07 2.388651e+03 8.741376e+49 3.751278e+51 1.051176e+51 2.314014e+51 6.052748e+49 2.044849e+41 1.217465e+52 2.929803e+51 1.553667e+50 
1.887855e+07 2.388364e+03 8.709548e+49 3.732808e+51 1.041941e+51 2.309396e+51 6.052748e+49 2.039394e+41 1.217465e+52 2.930122e+51 1.599842e+50 
1.888060e+07 2.388141e+03 8.684171e+49 3.718556e+51 1.034815e+51 2.305833e+51 6.052748e+49 2.035385e+41 1.217465e+52 2.930375e+51 1.635473e+50 
1.888311e+07 2.387867e+03 8.652348e+49 3.701178e+51 1.026126e+51 2.301489e+51 6.052748e+49 2.030222e+41 1.217465e+52 2.930694e+51 1.678916e+50 
1.888579e+07 2.387575e+03 8.618915e+49 3.682879e+51 1.016977e+51 2.296914e+51 6.052748e+49 2.024482e+41 1.217465e+52 2.931028e+51 1.724665e+50 
1.888749e+07 2.387389e+03 8.597765e+49 3.671261e+51 1.011168e+51 2.294010e+51 6.052748e+49 2.021207e+41 1.217465e+52 2.931239e+51 1.753709e+50 
1.888991e+07 2.387125e+03 8.568413e+49 3.654838e+51 1.002956e+51 2.289904e+51 6.052748e+49 2.016168e+41 1.217465e+52 2.931533e+51 1.794765e+50 
1.889208e+07 2.386887e+03 8.541416e+49 3.640215e+51 9.956447e+50 2.286248e+51 6.052748e+49 2.011705e+41 1.217465e+52 2.931803e+51 1.831324e+50 
1.889459e+07 2.386613e+03 8.510274e+49 3.623482e+51 9.872781e+50 2.282065e+51 6.052748e+49 2.006291e+41 1.217465e+52 2.932114e+51 1.873157e+50 
1.889637e+07 2.386418e+03 8.487676e+49 3.611652e+51 9.813632e+50 2.279107e+51 6.052748e+49 2.002699e+41 1.217465e+52 2.932340e+51 1.902731e+50 
1.889838e+07 2.386197e+03 8.463465e+49 3.598387e+51 9.747311e+50 2.275791e+51 6.052748e+49 1.998397e+41 1.217465e+52 2.932582e+51 1.935892e+50 
1.890012e+07 2.386005e+03 8.441603e+49 3.586957e+51 9.690159e+50 2.272934e+51 6.052748e+49 1.994744e+41 1.217465e+52 2.932801e+51 1.964468e+50 
1.890313e+07 2.385675e+03 8.403355e+49 3.567725e+51 9.593998e+50 2.268126e+51 6.052748e+49 1.987574e+41 1.217465e+52 2.933184e+51 2.012548e+50 
1.890656e+07 2.385298e+03 8.361065e+49 3.546455e+51 9.487651e+50 2.262808e+51 6.052748e+49 1.979922e+41 1.217465e+52 2.933606e+51 2.065722e+50 
1.890934e+07 2.384992e+03 8.327720e+49 3.529670e+51 9.403729e+50 2.258612e+51 6.052748e+49 1.973281e+41 1.217465e+52 2.933940e+51 2.107683e+50 
1.891206e+07 2.384691e+03 8.295557e+49 3.511891e+51 9.314834e+50 2.254167e+51 6.052748e+49 1.966985e+41 1.217465e+52 2.934262e+51 2.152130e+50 
1.891481e+07 2.384388e+03 8.261220e+49 3.492534e+51 9.218049e+50 2.249328e+51 6.052748e+49 1.961604e+41 1.217465e+52 2.934605e+51 2.200523e+50 
1.891764e+07 2.384075e+03 8.227721e+49 3.474836e+51 9.129560e+50 2.244904e+51 6.052748e+49 1.955680e+41 1.217465e+52 2.934940e+51 2.244768e+50 
1.891945e+07 2.383875e+03 8.205741e+49 3.463560e+51 9.073177e+50 2.242085e+51 6.052748e+49 1.951923e+41 1.217465e+52 2.935160e+51 2.272959e+50 
1.892165e+07 2.383631e+03 8.177901e+49 3.449952e+51 9.005138e+50 2.238683e+51 6.052748e+49 1.946936e+41 1.217465e+52 2.935438e+51 2.306978e+50 
1.892365e+07 2.383409e+03 8.152011e+49 3.437629e+51 8.943524e+50 2.235602e+51 6.052748e+49 1.942547e+41 1.217465e+52 2.935697e+51 2.337785e+50 
1.892571e+07 2.383180e+03 8.127966e+49 3.425008e+51 8.880417e+50 2.232447e+51 6.052749e+49 1.937837e+41 1.217465e+52 2.935937e+51 2.369339e+50 
1.892802e+07 2.382925e+03 8.102237e+49 3.411055e+51 8.810654e+50 2.228958e+51 6.052749e+49 1.932645e+41 1.217465e+52 2.936195e+51 2.404220e+50 
1.893001e+07 2.382703e+03 8.078277e+49 3.399011e+51 8.750436e+50 2.225948e+51 6.052749e+49 1.927979e+41 1.217465e+52 2.936434e+51 2.434329e+50 
1.893318e+07 2.382351e+03 8.035468e+49 3.380054e+51 8.655653e+50 2.221208e+51 6.052749e+49 1.920331e+41 1.217465e+52 2.936862e+51 2.481721e+50 
1.893557e+07 2.382084e+03 8.011291e+49 3.365828e+51 8.584523e+50 2.217652e+51 6.052749e+49 1.915004e+41 1.217465e+52 2.937104e+51 2.517286e+50 
1.893798e+07 2.381816e+03 7.979568e+49 3.351648e+51 8.513620e+50 2.214107e+51 6.052749e+49 1.909496e+41 1.217465e+52 2.937421e+51 2.552737e+50 
1.894055e+07 2.381528e+03 7.952074e+49 3.336548e+51 8.438123e+50 2.210332e+51 6.052749e+49 1.903514e+41 1.217465e+52 2.937696e+51 2.590486e+50 
1.894313e+07 2.381240e+03 7.921818e+49 3.321543e+51 8.363097e+50 2.206581e+51 6.052749e+49 1.897364e+41 1.217465e+52 2.937999e+51 2.627999e+50 
1.894554e+07 2.380970e+03 7.893232e+49 3.307690e+51 8.293831e+50 2.203117e+51 6.052749e+49 1.891632e+41 1.217465e+52 2.938285e+51 2.662632e+50 
1.894823e+07 2.380670e+03 7.858615e+49 3.292305e+51 8.216909e+50 2.199271e+51 6.052749e+49 1.885488e+41 1.217465e+52 2.938631e+51 2.701093e+50 
1.895147e+07 2.380306e+03 7.821013e+49 3.273818e+51 8.124476e+50 2.194650e+51 6.052749e+49 1.877838e+41 1.217465e+52 2.939007e+51 2.747309e+50 
1.895341e+07 2.380088e+03 7.797006e+49 3.262878e+51 8.069776e+50 2.191915e+51 6.052749e+49 1.873470e+41 1.217465e+52 2.939247e+51 2.774659e+50 
1.895641e+07 2.379751e+03 7.765262e+49 3.245957e+51 7.985170e+50 2.187684e+51 6.052749e+49 1.866293e+41 1.217465e+52 2.939564e+51 2.816962e+50 
1.896008e+07 2.379339e+03 7.722494e+49 3.225737e+51 7.884072e+50 2.182629e+51 6.052749e+49 1.857277e+41 1.217465e+52 2.939992e+51 2.867511e+50 
1.896199e+07 2.379123e+03 7.699944e+49 3.215222e+51 7.831498e+50 2.180001e+51 6.052749e+49 1.852904e+41 1.217465e+52 2.940218e+51 2.893798e+50 
1.896419e+07 2.378876e+03 7.674086e+49 3.203218e+51 7.771478e+50 2.177000e+51 6.052749e+49 1.847585e+41 1.217465e+52 2.940476e+51 2.923809e+50 
1.896674e+07 2.378588e+03 7.644415e+49 3.189449e+51 7.702633e+50 2.173557e+51 6.052749e+49 1.841227e+41 1.217465e+52 2.940773e+51 2.958231e+50 
1.896919e+07 2.378312e+03 7.608834e+49 3.176273e+51 7.636751e+50 2.170263e+51 6.052749e+49 1.835288e+41 1.217465e+52 2.941129e+51 2.991172e+50 
1.897187e+07 2.378008e+03 7.577801e+49 3.161902e+51 7.564898e+50 2.166671e+51 6.052749e+49 1.828534e+41 1.217465e+52 2.941439e+51 3.027098e+50 
1.897468e+07 2.377690e+03 7.550755e+49 3.147047e+51 7.490621e+50 2.162957e+51 6.052749e+49 1.821722e+41 1.217465e+52 2.941710e+51 3.064237e+50 
1.897738e+07 2.377384e+03 7.518977e+49 3.132863e+51 7.419703e+50 2.159411e+51 6.052749e+49 1.815002e+41 1.217465e+52 2.942027e+51 3.099696e+50 
1.897962e+07 2.377131e+03 7.495297e+49 3.121193e+51 7.361352e+50 2.156493e+51 6.052749e+49 1.809527e+41 1.217465e+52 2.942264e+51 3.128872e+50 
1.898132e+07 2.376937e+03 7.475559e+49 3.112379e+51 7.317284e+50 2.154290e+51 6.052749e+49 1.805471e+41 1.217465e+52 2.942462e+51 3.150905e+50 
